date,year,month,month_name,day_of_week,age,age_group,gender,race,threat_level,flee,armed,armed_status,manner_of_death,signs_of_mental_illness,body_camera,state,city
2017-04-29,2017,4,April,Saturday,15.0,<18,M,B,undetermined,Not fleeing,unarmed,Unarmed/Unknown,shot,False,True,TX,Balch Springs
2017-04-29,2017,4,April,Saturday,59.0,56-65,M,W,other,Not fleeing,crossbow,Armed,shot,False,False,HI,Papaaloa
2017-04-29,2017,4,April,Saturday,35.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,VA,Newport News
2017-04-29,2017,4,April,Saturday,33.0,26-35,M,,attack,Not fleeing,vehicle,Armed,shot,False,False,NM,Eldorado
2017-04-30,2017,4,April,Sunday,32.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,True,False,OK,Tom
2017-04-30,2017,4,April,Sunday,49.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,CA,University City
2017-04-30,2017,4,April,Sunday,46.0,46-55,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MI,Detroit
2017-05-01,2017,5,May,Monday,25.0,18-25,M,W,attack,Not fleeing,gun,Armed,shot,False,False,TX,Conroe
2017-05-02,2017,5,May,Tuesday,48.0,46-55,M,B,attack,Not fleeing,knife,Armed,shot and Tasered,False,False,TX,Irving
2017-05-02,2017,5,May,Tuesday,20.0,18-25,M,H,other,Not fleeing,gun,Armed,shot,True,False,TX,Austin
2017-05-03,2017,5,May,Wednesday,,,M,,attack,Not fleeing,knife,Armed,shot,True,False,CA,San Jose
2017-05-03,2017,5,May,Wednesday,24.0,18-25,M,W,attack,Not fleeing,gun,Armed,shot,True,False,CA,San Jose
2017-05-03,2017,5,May,Wednesday,18.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,True,MI,Grand Rapids
2017-05-03,2017,5,May,Wednesday,67.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,True,False,GA,Peachtree City
2017-05-03,2017,5,May,Wednesday,26.0,26-35,M,W,attack,Not fleeing,knife,Armed,shot,False,True,CA,San Francisco
2017-05-04,2017,5,May,Thursday,54.0,46-55,F,,other,Not fleeing,gun,Armed,shot,True,False,TX,Katy
2017-05-06,2017,5,May,Saturday,15.0,<18,M,W,attack,Not fleeing,toy weapon,Armed,shot,True,True,CA,San Diego
2017-05-07,2017,5,May,Sunday,62.0,56-65,M,W,other,Not fleeing,ax,Armed,shot,True,False,NV,Las Vegas
2017-05-07,2017,5,May,Sunday,24.0,18-25,M,B,attack,Foot,gun,Armed,shot,False,False,TX,Austin
2017-05-07,2017,5,May,Sunday,27.0,26-35,M,B,undetermined,Other,undetermined,Unarmed/Unknown,shot,False,False,AL,Phenix City
2017-05-07,2017,5,May,Sunday,26.0,26-35,M,H,attack,Foot,unarmed,Unarmed/Unknown,shot,False,False,NY,Buffalo
2017-05-08,2017,5,May,Monday,32.0,26-35,M,B,attack,Foot,rock,Armed,shot,True,False,CA,Rancho Cordova
2017-05-08,2017,5,May,Monday,29.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,CA,Los Angeles
2017-05-09,2017,5,May,Tuesday,16.0,<18,M,H,undetermined,Car,vehicle,Armed,shot,False,False,CT,Bridgeport
2017-05-09,2017,5,May,Tuesday,25.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,True,False,FL,Jacksonville
2017-05-09,2017,5,May,Tuesday,,,M,,attack,Not fleeing,gun,Armed,shot,False,False,CO,Westminster
2017-05-09,2017,5,May,Tuesday,39.0,36-45,M,W,other,Foot,unarmed,Unarmed/Unknown,shot,False,False,SC,Lexington
2017-05-09,2017,5,May,Tuesday,34.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OH,Tiffin
2017-05-09,2017,5,May,Tuesday,36.0,36-45,M,W,attack,Not fleeing,toy weapon,Armed,shot,True,False,MI,Brighton Township
2017-05-10,2017,5,May,Wednesday,24.0,18-25,M,B,other,Foot,knife,Armed,shot,True,False,OR,Portland
2017-05-10,2017,5,May,Wednesday,50.0,46-55,F,B,attack,Not fleeing,gun,Armed,shot,False,False,MO,St. Louis
2017-05-10,2017,5,May,Wednesday,50.0,46-55,M,W,other,Car,vehicle,Armed,shot and Tasered,False,False,CA,Barona Indian Reservation
2017-05-11,2017,5,May,Thursday,,,M,H,attack,Not fleeing,gun,Armed,shot,False,False,TX,Arlington
2017-05-12,2017,5,May,Friday,51.0,46-55,M,B,other,Not fleeing,knife,Armed,shot and Tasered,False,False,PA,Philadelphia
2017-05-12,2017,5,May,Friday,30.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,True,False,MT,Billings
2017-05-12,2017,5,May,Friday,35.0,26-35,M,W,undetermined,,undetermined,Unarmed/Unknown,shot,False,False,AL,Baldwin County
2017-05-12,2017,5,May,Friday,46.0,46-55,M,W,attack,Car,gun,Armed,shot,False,False,FL,Jupiter
2017-05-13,2017,5,May,Saturday,37.0,36-45,M,W,attack,Foot,gun,Armed,shot,False,False,WI,West Allis
2017-05-13,2017,5,May,Saturday,41.0,36-45,M,B,attack,,gun,Armed,shot,False,False,MO,Columbia
2017-05-14,2017,5,May,Sunday,41.0,36-45,M,H,attack,Car,gun,Armed,shot,False,False,AZ,Kingman
2017-05-14,2017,5,May,Sunday,48.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,True,False,VA,Pulaski
2017-05-15,2017,5,May,Monday,27.0,26-35,F,B,other,Not fleeing,gun,Armed,shot,False,False,AZ,Phoenix
2017-05-15,2017,5,May,Monday,29.0,26-35,M,B,other,Not fleeing,gun,Armed,shot,False,False,VA,Richmond
2017-05-15,2017,5,May,Monday,47.0,46-55,M,W,attack,Other,gun,Armed,shot,True,False,TN,Johnson City
2017-05-15,2017,5,May,Monday,,,M,,attack,Other,undetermined,Unarmed/Unknown,shot,False,False,CA,Long Beach
2017-05-15,2017,5,May,Monday,34.0,26-35,M,,attack,Foot,knife,Armed,shot,False,False,CA,Del Mar
2017-05-15,2017,5,May,Monday,48.0,46-55,M,W,attack,Not fleeing,crossbow,Armed,shot,False,False,OK,Wewoka
2017-05-16,2017,5,May,Tuesday,41.0,36-45,F,W,attack,Not fleeing,gun,Armed,shot,False,False,DC,Washington
2017-05-16,2017,5,May,Tuesday,25.0,18-25,M,,other,,knife,Armed,shot,False,False,AZ,Tempe
2017-05-16,2017,5,May,Tuesday,24.0,18-25,M,H,attack,Not fleeing,gun,Armed,shot,True,False,CA,Tustin
2017-05-16,2017,5,May,Tuesday,38.0,36-45,M,W,attack,Car,gun,Armed,shot,False,False,MT,Three Forks
2017-05-17,2017,5,May,Wednesday,28.0,26-35,M,W,attack,Car,vehicle,Armed,shot,False,False,VA,Arlington
2017-05-20,2017,5,May,Saturday,47.0,46-55,M,W,other,Not fleeing,fireworks,Armed,shot,True,False,PA,Lower Mount Bethel
2017-05-20,2017,5,May,Saturday,65.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,ME,Belgrade
2017-05-20,2017,5,May,Saturday,58.0,56-65,M,W,attack,Not fleeing,toy weapon,Armed,shot,True,True,CA,Pleasanton
2017-05-21,2017,5,May,Sunday,33.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,WI,Appleton
2017-05-21,2017,5,May,Sunday,43.0,36-45,M,W,attack,Car,gun,Armed,shot,False,False,PA,Allentown
2017-05-21,2017,5,May,Sunday,24.0,18-25,M,B,other,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,LA,Converse
2017-05-21,2017,5,May,Sunday,37.0,36-45,M,H,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,FL,Orlando
2017-05-22,2017,5,May,Monday,,,M,W,attack,Not fleeing,knife,Armed,shot,False,False,ID,Mountain Home
2017-05-23,2017,5,May,Tuesday,21.0,18-25,M,H,attack,Other,gun,Armed,shot and Tasered,False,False,AZ,Glendale
2017-05-23,2017,5,May,Tuesday,65.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,False,False,NV,Pahrump
2017-05-23,2017,5,May,Tuesday,59.0,56-65,M,W,other,Not fleeing,gun,Armed,shot,False,False,CA,San Francisco
2017-05-23,2017,5,May,Tuesday,74.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,False,False,TN,Knoxville
2017-05-24,2017,5,May,Wednesday,24.0,18-25,M,W,attack,Not fleeing,unarmed,Unarmed/Unknown,shot,True,True,OH,Canton
2017-05-24,2017,5,May,Wednesday,,,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CA,Los Angeles
2017-05-25,2017,5,May,Thursday,23.0,18-25,M,W,attack,Car,gun,Armed,shot,False,False,AK,Fairbanks
2017-05-26,2017,5,May,Friday,59.0,56-65,M,H,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,NM,San Rafael
2017-05-26,2017,5,May,Friday,33.0,26-35,M,,attack,Not fleeing,gun,Armed,shot,True,False,MO,St. Louis
2017-05-26,2017,5,May,Friday,34.0,26-35,M,W,attack,Not fleeing,toy weapon,Armed,shot,True,False,AZ,Tucson
2017-05-27,2017,5,May,Saturday,30.0,26-35,M,W,other,Car,vehicle,Armed,shot,False,False,TN,Oneida
2017-05-27,2017,5,May,Saturday,,,M,,attack,Not fleeing,gun,Armed,shot,False,False,GA,Austell
2017-05-28,2017,5,May,Sunday,,,M,,attack,Car,gun,Armed,shot,False,False,FL,Miami
2017-05-28,2017,5,May,Sunday,22.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,False,NC,Cary
2017-05-28,2017,5,May,Sunday,35.0,26-35,M,,other,Not fleeing,ax,Armed,shot and Tasered,True,False,CA,San Jose
2017-05-29,2017,5,May,Monday,37.0,36-45,M,W,other,Not fleeing,gun,Armed,shot,False,False,ME,Arundel
2017-05-29,2017,5,May,Monday,20.0,18-25,M,H,attack,Car,vehicle,Armed,shot,False,True,CA,Vacaville
2017-05-29,2017,5,May,Monday,62.0,56-65,M,,attack,Not fleeing,gun,Armed,shot,True,False,WV,Gerrardstown
2017-05-30,2017,5,May,Tuesday,18.0,18-25,M,H,attack,Car,gun,Armed,shot,False,False,UT,Salt Lake City
2017-05-31,2017,5,May,Wednesday,24.0,18-25,M,W,attack,,vehicle,Armed,shot,False,False,CA,Hesperia
2017-05-31,2017,5,May,Wednesday,17.0,<18,M,W,other,Other,gun,Armed,shot,False,False,CO,Centennial
2017-06-01,2017,6,June,Thursday,27.0,26-35,M,H,attack,Not fleeing,gun,Armed,shot,True,False,NV,Las Vegas
2017-06-02,2017,6,June,Friday,51.0,46-55,M,W,attack,Car,vehicle,Armed,shot,False,False,FL,Yulee
2017-06-02,2017,6,June,Friday,29.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,AL,Abbeville
2017-06-02,2017,6,June,Friday,34.0,26-35,M,B,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,MS,Petal
2017-06-02,2017,6,June,Friday,18.0,18-25,M,A,attack,Foot,gun,Armed,shot,False,False,OK,Tulsa
2017-06-02,2017,6,June,Friday,17.0,<18,M,B,attack,Not fleeing,gun,Armed,shot,False,False,IL,Chicago
2017-06-02,2017,6,June,Friday,55.0,46-55,M,H,attack,Not fleeing,gun,Armed,shot,False,False,TX,Laredo
2017-06-03,2017,6,June,Saturday,44.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,AZ,Avondale
2017-06-04,2017,6,June,Sunday,27.0,26-35,M,W,attack,,gun,Armed,shot,False,False,FL,Callahan
2017-06-04,2017,6,June,Sunday,66.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,True,False,CA,Campo
2017-06-05,2017,6,June,Monday,45.0,36-45,M,W,attack,Car,gun,Armed,shot,False,False,KY,Bardstown
2017-06-05,2017,6,June,Monday,47.0,46-55,M,B,other,,gun,Armed,shot,False,False,FL,Miami
2017-06-05,2017,6,June,Monday,34.0,26-35,M,W,attack,Other,gun,Armed,shot,False,False,FL,Lakes Wales
2017-06-05,2017,6,June,Monday,37.0,36-45,M,B,other,,gun,Armed,shot,False,False,TX,San Antonio
2017-06-06,2017,6,June,Tuesday,54.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,ME,Orrington
2017-06-06,2017,6,June,Tuesday,50.0,46-55,M,,attack,Car,gun,Armed,shot,False,False,WA,Vancouver
2017-06-07,2017,6,June,Wednesday,21.0,18-25,M,H,attack,,gun,Armed,shot,False,True,CA,Fresno
2017-06-07,2017,6,June,Wednesday,21.0,18-25,M,W,attack,Not fleeing,gun,Armed,shot,False,False,MO,St. Louis
2017-06-07,2017,6,June,Wednesday,35.0,26-35,M,W,attack,Not fleeing,gun,Armed,shot,False,True,MD,Dundalk
2017-06-07,2017,6,June,Wednesday,75.0,66+,M,W,undetermined,,undetermined,Unarmed/Unknown,shot,True,False,NC,Hudson
2017-06-08,2017,6,June,Thursday,,,F,W,attack,Not fleeing,gun,Armed,shot,False,False,CA,Long Beach
2017-06-08,2017,6,June,Thursday,45.0,36-45,M,H,attack,Not fleeing,gun,Armed,shot,False,False,CA,Bakersfield
2017-06-08,2017,6,June,Thursday,30.0,26-35,M,B,other,Foot,gun,Armed,shot and Tasered,False,False,PA,Philadelphia
2017-06-08,2017,6,June,Thursday,48.0,46-55,M,W,attack,,gun,Armed,shot,False,False,CO,Loveland
2017-06-08,2017,6,June,Thursday,58.0,56-65,M,W,attack,Not fleeing,gun,Armed,shot,True,False,OK,Roland
2017-06-09,2017,6,June,Friday,29.0,26-35,M,B,other,Not fleeing,knife,Armed,shot and Tasered,True,False,OK,Tulsa
2017-06-09,2017,6,June,Friday,44.0,36-45,M,H,attack,Car,gun,Armed,shot,False,False,IL,Lyons
2017-06-09,2017,6,June,Friday,82.0,66+,M,W,attack,,gun,Armed,shot,True,False,FL,Miami
2017-06-10,2017,6,June,Saturday,,,M,,undetermined,Car,undetermined,Unarmed/Unknown,shot,False,False,WA,Auburn
2017-06-10,2017,6,June,Saturday,53.0,46-55,M,W,other,Not fleeing,gun,Armed,shot,False,False,IA,North English
2017-06-10,2017,6,June,Saturday,60.0,56-65,M,W,other,Not fleeing,knife,Armed,shot,True,False,TX,Abilene
2017-06-11,2017,6,June,Sunday,19.0,18-25,M,B,other,Car,undetermined,Unarmed/Unknown,shot,False,False,WI,Milwaukee
2017-06-12,2017,6,June,Monday,45.0,36-45,M,H,other,Not fleeing,knife,Armed,shot and Tasered,False,False,CA,Selma
2017-06-12,2017,6,June,Monday,63.0,56-65,M,H,attack,Not fleeing,gun,Armed,shot,False,False,TX,Plano
2017-06-12,2017,6,June,Monday,50.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,KY,Trosper
2017-06-12,2017,6,June,Monday,35.0,26-35,M,W,other,Not fleeing,gun,Armed,shot,False,False,LA,Cade
2017-06-13,2017,6,June,Tuesday,24.0,18-25,M,W,attack,Foot,gun,Armed,shot,False,False,IL,Jerseyville
2017-06-13,2017,6,June,Tuesday,36.0,36-45,M,W,other,Not fleeing,gun,Armed,shot,False,False,NH,Hampton
2017-06-13,2017,6,June,Tuesday,35.0,26-35,M,B,other,Not fleeing,gun,Armed,shot,False,False,LA,Baton Rouge
2017-06-13,2017,6,June,Tuesday,33.0,26-35,M,B,attack,Not fleeing,gun,Armed,shot,False,False,MO,St Louis
2017-06-14,2017,6,June,Wednesday,20.0,18-25,M,A,attack,Not fleeing,pen,Armed,shot and Tasered,False,False,WA,Burien
2017-06-14,2017,6,June,Wednesday,66.0,66+,M,W,attack,Not fleeing,gun,Armed,shot,False,False,VA,Alexandria
2017-06-14,2017,6,June,Wednesday,54.0,46-55,M,W,other,Not fleeing,knife,Armed,shot,True,False,TN,Somerville
2017-06-15,2017,6,June,Thursday,40.0,36-45,M,W,undetermined,Car,gun,Armed,shot,False,False,NH,Newton
2017-06-16,2017,6,June,Friday,41.0,36-45,M,W,attack,Car,gun,Armed,shot,False,False,MS,Water Valley
2017-06-16,2017,6,June,Friday,30.0,26-35,M,,other,Not fleeing,gun,Armed,shot,False,True,CA,Rialto
2017-06-16,2017,6,June,Friday,32.0,26-35,M,H,other,Not fleeing,machete,Armed,shot,True,False,CA,Madera
2017-06-16,2017,6,June,Friday,24.0,18-25,F,,undetermined,Car,undetermined,Unarmed/Unknown,shot,False,False,MS,Water Valley
2017-06-16,2017,6,June,Friday,37.0,36-45,M,W,other,Foot,gun,Armed,shot,False,False,CA,Antioch
2017-06-17,2017,6,June,Saturday,28.0,26-35,F,,other,Not fleeing,vehicle,Armed,shot,False,False,CA,Montebello
2017-06-17,2017,6,June,Saturday,48.0,46-55,M,,attack,Not fleeing,gun,Armed,shot,False,False,SD,Rapid City
2017-06-18,2017,6,June,Sunday,30.0,26-35,F,B,other,Not fleeing,knife,Armed,shot,True,False,WA,Seattle
2017-06-18,2017,6,June,Sunday,64.0,56-65,M,W,other,Not fleeing,gun,Armed,shot,True,False,WI,Waukesha
2017-06-19,2017,6,June,Monday,21.0,18-25,M,N,attack,Foot,gun,Armed,shot,True,False,AK,Fairbanks
2017-06-19,2017,6,June,Monday,28.0,26-35,M,W,other,Not fleeing,gun,Armed,shot,False,False,TX,Dallas
2017-06-20,2017,6,June,Tuesday,,,M,,other,Not fleeing,knife,Armed,shot and Tasered,False,False,NV,Las Vegas
2017-06-20,2017,6,June,Tuesday,,,M,,attack,Other,toy weapon,Armed,shot,False,False,CA,South Gate
2017-06-20,2017,6,June,Tuesday,40.0,36-45,M,W,attack,Car,gun,Armed,shot,False,False,TN,Franklin
2017-06-20,2017,6,June,Tuesday,32.0,26-35,M,W,attack,Other,gun,Armed,shot,True,False,OH,St. Clair Township
2017-06-20,2017,6,June,Tuesday,50.0,46-55,M,W,other,Not fleeing,gun,Armed,shot,True,False,KS,Lehigh
2017-06-21,2017,6,June,Wednesday,33.0,26-35,M,W,undetermined,Car,vehicle,Armed,shot,False,False,MO,Nevada
2017-06-21,2017,6,June,Wednesday,37.0,36-45,M,,other,Not fleeing,knife,Armed,shot,False,False,OK,Millerton
2017-06-22,2017,6,June,Thursday,17.0,<18,M,H,other,Not fleeing,unarmed,Unarmed/Unknown,shot,False,False,CA,Palmdale
2017-06-23,2017,6,June,Friday,20.0,18-25,M,,attack,Not fleeing,gun,Armed,shot,False,False,CA,Hollywood Hills
2017-06-23,2017,6,June,Friday,34.0,26-35,M,H,attack,Car,vehicle,Armed,shot,False,False,AZ,Phoenix
2017-06-24,2017,6,June,Saturday,37.0,36-45,M,W,attack,Car,gun,Armed,shot,True,False,OR,Florence
2017-06-24,2017,6,June,Saturday,,,M,,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,AL,Deer Park
2017-06-24,2017,6,June,Saturday,47.0,46-55,M,W,attack,Foot,gun,Armed,shot,False,False,OK,Tulsa
2017-06-24,2017,6,June,Saturday,20.0,18-25,M,B,other,Car,vehicle,Armed,shot,False,False,WA,Kent
2017-06-25,2017,6,June,Sunday,56.0,56-65,M,B,undetermined,Foot,gun,Armed,shot,False,False,SC,North Charleston
2017-06-25,2017,6,June,Sunday,24.0,18-25,M,B,attack,Not fleeing,gun,Armed,shot,False,True,OK,Oklahoma City
2017-06-25,2017,6,June,Sunday,47.0,46-55,M,W,attack,Not fleeing,gun,Armed,shot,False,False,AZ,Phoenix
2017-06-25,2017,6,June,Sunday,,,M,,attack,Not fleeing,gun,Armed,shot,False,False,NV,Las Vegas
2017-06-26,2017,6,June,Monday,36.0,36-45,M,,attack,Not fleeing,gun,Armed,shot,True,False,NM,Rowe
2017-06-27,2017,6,June,Tuesday,35.0,26-35,M,,attack,Foot,gun,Armed,shot and Tasered,False,False,TX,Amarillo
2017-06-28,2017,6,June,Wednesday,,,M,,attack,Not fleeing,gun,Armed,shot,True,True,CA,Los Angeles
2017-06-28,2017,6,June,Wednesday,37.0,36-45,M,B,attack,Not fleeing,screwdriver,Armed,shot,False,False,TN,Nashville
2017-06-29,2017,6,June,Thursday,45.0,36-45,M,B,other,Car,unarmed,Unarmed/Unknown,shot,False,False,IN,Indianapolis
2017-06-29,2017,6,June,Thursday,,,M,,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,CA,Burbank
2017-06-29,2017,6,June,Thursday,23.0,18-25,M,,other,Not fleeing,vehicle,Armed,shot,False,False,GA,Marietta
2017-06-29,2017,6,June,Thursday,37.0,36-45,M,,other,Not fleeing,Taser,Armed,shot,False,False,FL,Deltona
2017-06-30,2017,6,June,Friday,,,F,,attack,Car,gun,Armed,shot,False,False,CO,Denver
2017-06-30,2017,6,June,Friday,23.0,18-25,M,,attack,Foot,undetermined,Unarmed/Unknown,shot,False,False,CO,Loveland
2017-06-30,2017,6,June,Friday,33.0,26-35,M,H,other,Foot,gun,Armed,shot,False,False,CO,Westminster
2017-07-01,2017,7,July,Saturday,23.0,18-25,M,H,other,Not fleeing,gun,Armed,shot,False,True,AZ,Glendale
2017-07-01,2017,7,July,Saturday,37.0,36-45,M,B,other,Not fleeing,gun,Armed,shot,False,True,IL,Lawndale
2017-07-01,2017,7,July,Saturday,19.0,18-25,M,,undetermined,,unknown weapon,Armed,shot,False,True,CO,Fort Collins
2017-07-02,2017,7,July,Sunday,,,M,,attack,Not fleeing,gun,Armed,shot,False,False,VA,Norfolk
2017-07-03,2017,7,July,Monday,53.0,46-55,M,,other,Not fleeing,gun,Armed,shot,False,True,WA,Spokane
2017-07-03,2017,7,July,Monday,,,M,,attack,Not fleeing,gun,Armed,shot,True,False,IN,Fishers
2017-07-03,2017,7,July,Monday,,,M,,attack,Foot,gun,Armed,shot,False,False,OR,Portland
2017-07-03,2017,7,July,Monday,45.0,36-45,M,,undetermined,Not fleeing,gun,Armed,shot,False,False,GA,Bonaire
2017-07-04,2017,7,July,Tuesday,,,M,,undetermined,Not fleeing,gun,Armed,shot,False,False,CO,Federal Heights
2017-07-04,2017,7,July,Tuesday,28.0,26-35,M,,undetermined,Other,gun,Armed,shot,False,False,NM,Albuquerque
2017-07-04,2017,7,July,Tuesday,36.0,36-45,M,B,attack,Not fleeing,knife,Armed,shot,False,False,OH,Vandalia
2017-07-04,2017,7,July,Tuesday,32.0,26-35,M,,undetermined,Car,vehicle,Armed,shot,True,False,UT,Centerville
2017-07-04,2017,7,July,Tuesday,39.0,36-45,M,,attack,Not fleeing,gun,Armed,shot,True,False,IL,Belleville
2017-07-04,2017,7,July,Tuesday,46.0,46-55,M,,other,Not fleeing,gun,Armed,shot,False,False,WA,Richland
2017-07-05,2017,7,July,Wednesday,34.0,26-35,M,B,attack,Foot,gun,Armed,shot,False,False,NY,New York
2017-07-05,2017,7,July,Wednesday,29.0,26-35,F,W,attack,Foot,gun,Armed,shot,False,True,IA,Des Moines
2017-07-05,2017,7,July,Wednesday,53.0,46-55,M,,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,IL,Maeystown
2017-07-05,2017,7,July,Wednesday,45.0,36-45,M,W,attack,Not fleeing,gun,Armed,shot,False,False,OK,Sallisaw
2017-07-05,2017,7,July,Wednesday,24.0,18-25,M,H,undetermined,Foot,undetermined,Unarmed/Unknown,shot,False,False,CA,Vista
2017-07-05,2017,7,July,Wednesday,51.0,46-55,M,W,attack,,gun,Armed,shot,False,False,ME,Madison
2017-07-06,2017,7,July,Thursday,35.0,26-35,M,,other,Car,vehicle,Armed,shot,False,False,FL,Plant City
2017-07-06,2017,7,July,Thursday,27.0,26-35,M,,undetermined,,undetermined,Unarmed/Unknown,shot,False,False,LA,Mamou
2017-07-07,2017,7,July,Friday,33.0,26-35,M,B,undetermined,Not fleeing,,Unknown,shot,True,False,GA,Marietta
2017-07-07,2017,7,July,Friday,,,M,,attack,Car,gun,Armed,shot,False,False,AL,Huntsville
2017-07-07,2017,7,July,Friday,30.0,26-35,M,,undetermined,Not fleeing,gun,Armed,shot,False,True,OH,Columbus
2017-07-08,2017,7,July,Saturday,22.0,18-25,M,,other,Not fleeing,knife,Armed,shot,True,False,WA,Lacey
2017-07-08,2017,7,July,Saturday,,,M,,other,Not fleeing,knife,Armed,shot,True,False,FL,Crescent City
2017-07-08,2017,7,July,Saturday,50.0,46-55,F,W,attack,Not fleeing,gun,Armed,shot,False,False,NC,Newton Grove
2017-07-09,2017,7,July,Sunday,28.0,26-35,M,,attack,Not fleeing,gun,Armed,shot,False,False,OH,Uniontown
2017-07-09,2017,7,July,Sunday,34.0,26-35,M,,attack,Not fleeing,gun,Armed,shot,False,False,WA,Bainbridge Island
2017-07-09,2017,7,July,Sunday,24.0,18-25,M,,attack,Foot,gun,Armed,shot,False,False,IL,Chicago
2017-07-09,2017,7,July,Sunday,54.0,46-55,M,,attack,Not fleeing,gun,Armed,shot,False,False,OH,Akron
2017-07-10,2017,7,July,Monday,26.0,26-35,M,,attack,Not fleeing,vehicle,Armed,shot,False,False,MD,Mt Airy
2017-07-10,2017,7,July,Monday,39.0,36-45,M,,attack,Car,gun,Armed,shot,False,False,MN,North Branch
2017-07-11,2017,7,July,Tuesday,34.0,26-35,M,W,other,Car,gun,Armed,shot,True,False,WI,Milwaukee
2017-07-11,2017,7,July,Tuesday,27.0,26-35,M,,undetermined,,knife,Armed,shot,True,True,NV,Las Vegas
2017-07-11,2017,7,July,Tuesday,48.0,46-55,M,,other,Not fleeing,gun,Armed,shot,False,False,MO,Poplar Bluff
2017-07-11,2017,7,July,Tuesday,47.0,46-55,M,B,undetermined,Not fleeing,undetermined,Unarmed/Unknown,shot,False,False,KS,Leavenworth
2017-07-11,2017,7,July,Tuesday,,,M,,attack,Foot,gun,Armed,shot,False,False,AZ,Golden Valley
2017-07-12,2017,7,July,Wednesday,33.0,26-35,M,,attack,Not fleeing,gun,Armed,shot,False,False,OK,Oklahoma City
2017-07-12,2017,7,July,Wednesday,40.0,36-45,M,,undetermined,,,Unknown,shot,False,False,SC,Lake View
2017-07-12,2017,7,July,Wednesday,,,M,,other,Not fleeing,blunt object,Armed,shot,False,False,CA,Grover Beach
2017-07-13,2017,7,July,Thursday,55.0,46-55,M,W,undetermined,,gun,Armed,shot,False,False,AZ,Pima
